razdel,code,name,level,parent_code
G,46.12.2,Деятельность агентов по оптовой торговле рудами и металлами в первичных формах,unknown,46.12
G,46.12.21,Деятельность агентов по оптовой торговле рудами,unknown,46.12
G,46.12.22,Деятельность агентов по оптовой торговле металлами в первичных формах,unknown,46.12
G,46.12.3,"Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами, удобрениями и агрохимикатами",unknown,46.12
G,46.12.31,Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами,unknown,46.12
G,46.12.32,Деятельность агентов по оптовой торговле удобрениями и агрохимикатами,unknown,46.12
G,46.13,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,unknown,46
G,46.13.1,Деятельность агентов по оптовой торговле лесоматериалами,unknown,46.13
G,46.13.2,Деятельность агентов по оптовой торговле строительными материалами,unknown,46.13
G,46.14,"Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами",unknown,46
G,46.14.1,"Деятельность агентов по оптовой торговле вычислительной техникой, телекоммуникационным оборудованием и прочим офисным оборудованием",unknown,46.14
G,46.14.2,"Деятельность агентов по оптовой торговле судами, летательными аппаратами и прочими транспортными средствами, не включенными в другие группировки",unknown,46.14
G,46.14.9,Деятельность агентов по оптовой торговле прочими видами машин и промышленным оборудованием,unknown,46.14
G,46.15,"Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями",unknown,46
G,46.15.1,Деятельность агентов по оптовой торговле мебелью,unknown,46.15
G,46.15.2,"Деятельность агентов по оптовой торговле скобяными, ножевыми и прочими бытовыми металлическими изделиями",unknown,46.15
G,46.15.3,Деятельность агентов по оптовой торговле электротоварами и бытовыми электроустановочными изделиями,unknown,46.15
G,46.15.4,"Деятельность агентов по оптовой торговле радио- и телеаппаратурой, техническими носителями информации",unknown,46.15
G,46.15.9,"Деятельность агентов по оптовой торговле прочими бытовыми товарами, не включенными в другие группировки",unknown,46.15
G,46.16,"Деятельность агентов по оптовой торговле текстильными изделиями, одеждой, обувью, изделиями из кожи и меха",unknown,46
G,46.16.1,Деятельность агентов по оптовой торговле текстильными изделиями,unknown,46.16
G,46.16.2,"Деятельность агентов по оптовой торговле одеждой, изделиями из меха и обувью",unknown,46.16
G,46.16.3,Деятельность агентов по оптовой торговле изделиями из кожи и дорожными принадлежностями,unknown,46.16
G,46.17,"Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями",unknown,46
G,46.17.1,Деятельность агентов по оптовой торговле пищевыми продуктами,unknown,46.17
G,46.17.2,Деятельность агентов по оптовой торговле напитками,unknown,46.17
G,46.17.21,Деятельность агентов по оптовой торговле безалкогольными напитками,unknown,46.17
G,46.17.22,"Деятельность агентов по оптовой торговле алкогольными напитками, кроме пива",unknown,46.17
G,46.17.23,Деятельность агентов по оптовой торговле пивом,unknown,46.17
G,46.17.3,Деятельность агентов по оптовой торговле табачными изделиями,unknown,46.17
G,46.18,"Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров",unknown,46
G,46.18.1,"Деятельность агентов, специализирующихся на оптовой торговле фармацевтической продукцией, изделиями, применяемыми в медицинских целях, парфюмерными и косметическими товарами, включая мыло, и чистящими средствами",unknown,46.18
G,46.18.11,"Деятельность агентов, специализирующихся на оптовой торговле фармацевтической продукцией",unknown,46.18
G,46.18.12,"Деятельность агентов, специализирующихся на оптовой торговле изделиями, применяемыми в медицинских целях",unknown,46.18
G,46.18.13,"Деятельность агентов, специализирующихся на оптовой торговле парфюмерными и косметическими товарами, включая мыло",unknown,46.18
G,46.18.14,"Деятельность агентов, специализирующихся на оптовой торговле чистящими средствами",unknown,46.18
G,46.18.2,"Деятельность агентов, специализирующихся на оптовой торговле играми и игрушками, спортивными товарами, велосипедами, книгами, газетами, журналами, писчебумажными и канцелярскими товарами, музыкальными инструментами, часами и ювелирными изделиями, фототоварами и оптическими товарами",unknown,46.18
G,46.18.3,"Деятельность агентов, специализирующихся на оптовой торговле техникой, оборудованием и инструментами, применяемыми в медицинских целях",unknown,46.18
G,46.18.9,"Деятельность агентов, специализирующихся на оптовой торговле товарами, не включенными в другие группировки",unknown,46.18
G,46.18.91,"Деятельность агентов, специализирующихся на оптовой торговле бумагой и картоном",unknown,46.18
G,46.18.92,"Деятельность агентов, специализирующихся на оптовой торговле древесным сырьем и необработанными лесоматериалами",unknown,46.18
G,46.18.93,"Деятельность агентов, специализирующихся на оптовой торговле отходами, ломом и материалами для переработки",unknown,46.18
G,46.18.99,"Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки",unknown,46.18
G,46.19,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,unknown,46
G,46.2,Торговля оптовая сельскохозяйственным сырьем и живыми животными,unknown,46
G,46.21,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",unknown,46
G,46.21.1,"Торговля оптовая зерном, семенами и кормами для животных",unknown,46.21
G,46.21.11,Торговля оптовая зерном,unknown,46.21
G,46.21.12,"Торговля оптовая семенами, кроме семян масличных культур",unknown,46.21
G,46.21.13,Торговля оптовая масличными семенами и маслосодержащими плодами,unknown,46.21
G,46.21.14,Торговля оптовая кормами для сельскохозяйственных животных,unknown,46.21
G,46.21.19,"Торговля оптовая сельскохозяйственным сырьем, не включенным в другие группировки",unknown,46.21
G,46.21.2,Торговля оптовая необработанным табаком,unknown,46.21
G,46.22,Торговля оптовая цветами и растениями,unknown,46
G,46.23,Торговля оптовая живыми животными,unknown,46
G,46.24,Торговля оптовая шкурами и кожей,unknown,46
G,46.3,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями",unknown,46
G,46.31,Торговля оптовая фруктами и овощами,unknown,46
G,46.31.1,"Торговля оптовая свежими овощами, фруктами и орехами",unknown,46.31
G,46.31.11,Торговля оптовая свежим картофелем,unknown,46.31
G,46.31.12,Торговля оптовая прочими свежими овощами,unknown,46.31
G,46.31.13,Торговля оптовая свежими фруктами и орехами,unknown,46.31
G,46.31.2,"Торговля оптовая консервированными овощами, фруктами и орехами",unknown,46.31
G,46.32,Торговля оптовая мясом и мясными продуктами,unknown,46
G,46.32.1,"Торговля оптовая мясом и мясом птицы, включая субпродукты",unknown,46.32
G,46.32.2,Торговля оптовая продуктами из мяса и мяса птицы,unknown,46.32
G,46.32.3,Торговля оптовая консервами из мяса и мяса птицы,unknown,46.32
G,46.33,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами",unknown,46
G,46.33.1,Торговля оптовая молочными продуктами,unknown,46.33
G,46.33.2,Торговля оптовая яйцами,unknown,46.33
G,46.33.3,Торговля оптовая пищевыми маслами и жирами,unknown,46.33
G,46.34,Торговля оптовая напитками,unknown,46
G,46.34.1,"Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками",unknown,46.34
G,46.34.2,"Торговля оптовая алкогольными напитками, включая пиво и пищевой этиловый спирт",unknown,46.34
G,46.34.21,"Торговля оптовая алкогольными напитками, кроме пива и пищевого этилового спирта",unknown,46.34
G,46.34.22,Торговля оптовая пищевым этиловым спиртом,unknown,46.34
G,46.34.23,Торговля оптовая пивом,unknown,46.34
G,46.34.3,Закупка вина в больших емкостях с последующим розливом в мелкую тару без переработки,unknown,46.34
G,46.35,Торговля оптовая табачными изделиями,unknown,46
G,46.36,"Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями",unknown,46
G,46.36.1,Торговля оптовая сахаром,unknown,46.36
G,46.36.2,Торговля оптовая шоколадом и сахаристыми кондитерскими изделиями,unknown,46.36
G,46.36.3,Торговля оптовая мучными кондитерскими изделиями,unknown,46.36
G,46.36.4,Торговля оптовая хлебобулочными изделиями,unknown,46.36
G,46.37,"Торговля оптовая кофе, чаем, какао и пряностями",unknown,46
G,46.38,"Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков",unknown,46
G,46.38.1,"Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов",unknown,46.38
G,46.38.2,Торговля оптовая прочими пищевыми продуктами,unknown,46.38
G,46.38.21,"Торговля оптовая гомогенизированными пищевыми продуктами, детским и диетическим питанием",unknown,46.38
G,46.38.22,Торговля оптовая кормами для домашних животных,unknown,46.38
G,46.38.23,Торговля оптовая мукой и макаронными изделиями,unknown,46.38
G,46.38.24,Торговля оптовая крупами,unknown,46.38
G,46.38.25,Торговля оптовая солью,unknown,46.38
G,46.38.26,Торговля оптовая мороженым и замороженными десертами,unknown,46.38
G,46.38.29,"Торговля оптовая прочими пищевыми продуктами, не включенными в другие группировки",unknown,46.38
G,46.39,"Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями",unknown,46
G,46.39.1,Торговля оптовая неспециализированная замороженными пищевыми продуктами,unknown,46.39
G,46.39.2,"Торговля оптовая неспециализированная незамороженными пищевыми продуктами, напитками и табачными изделиями",unknown,46.39
G,46.4,Торговля оптовая непродовольственными потребительскими товарами,unknown,46
G,46.41,Торговля оптовая текстильными изделиями,unknown,46
G,46.41.1,"Торговля оптовая текстильными изделиями, кроме текстильных галантерейных изделий",unknown,46.41
G,46.41.2,Торговля оптовая галантерейными изделиями,unknown,46.41
G,46.42,Торговля оптовая одеждой и обувью,unknown,46
G,46.42.1,Торговля оптовая одеждой,unknown,46.42
G,46.42.11,"Торговля оптовая одеждой, включая спортивную, кроме нательного белья",unknown,46.42
G,46.42.12,Торговля оптовая нательным бельем,unknown,46.42
G,46.42.13,Торговля оптовая изделиями из меха,unknown,46.42
G,46.42.14,"Торговля оптовая аксессуарами одежды и головными уборами, кроме меховых",unknown,46.42
G,46.42.2,Торговля оптовая обувью,unknown,46.42
G,46.43,Торговля оптовая бытовыми электротоварами,unknown,46
G,46.43.1,Торговля оптовая электрической бытовой техникой,unknown,46.43
G,46.43.2,"Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD)",unknown,46.43
G,46.43.3,"Торговля оптовая грампластинками, аудио- и видеомагнитными лентами, компакт-дисками (CD) и цифровыми видеодисками (DVD) (кроме носителей без записей)",unknown,46.43
G,46.43.4,Торговля оптовая фототоварами и оптическими товарами,unknown,46.43
G,46.44,Торговля оптовая изделиями из керамики и стекла и чистящими средствами,unknown,46
G,46.44.1,Торговля оптовая изделиями из керамики и стекла,unknown,46.44
G,46.44.2,Торговля оптовая чистящими средствами,unknown,46.44
G,46.45,Торговля оптовая парфюмерными и косметическими товарами,unknown,46
G,46.45.1,"Торговля оптовая парфюмерными и косметическими товарами, кроме мыла",unknown,46.45
G,46.45.2,Торговля оптовая туалетным и хозяйственным мылом,unknown,46.45
G,46.46,Торговля оптовая фармацевтической продукцией,unknown,46
G,46.46.1,Торговля оптовая фармацевтической продукцией,unknown,46.46
G,46.46.2,"Торговля оптовая изделиями, применяемыми в медицинских целях",unknown,46.46
G,46.47,"Торговля оптовая мебелью, коврами и осветительным оборудованием",unknown,46
G,46.47.1,Торговля оптовая бытовой мебелью,unknown,46.47
G,46.47.2,Торговля оптовая осветительным оборудованием,unknown,46.47
G,46.47.3,Торговля оптовая коврами и ковровыми изделиями,unknown,46.47
G,46.47.4,Торговля оптовая мебелью детской для учебных заведений,unknown,46.47
G,46.48,Торговля оптовая часами и ювелирными изделиями,unknown,46
G,46.48.1,Торговля оптовая часами,unknown,46.48
G,46.48.2,Торговля оптовая ювелирными изделиями,unknown,46.48
G,46.48.21,Торговля оптовая ювелирными изделиями из серебра,unknown,46.48
G,46.48.22,Торговля оптовая ювелирными изделиями из золота,unknown,46.48
G,46.48.29,Торговля оптовая ювелирными изделиями из прочих драгоценных металлов,unknown,46.48
G,46.49,Торговля оптовая прочими бытовыми товарами,unknown,46
G,46.49.1,Торговля оптовая ножевыми изделиями и бытовой металлической посудой,unknown,46.49
G,46.49.2,"Торговля оптовая плетеными изделиями, изделиями из пробки, бондарными изделиями и прочими бытовыми деревянными изделиями",unknown,46.49
G,46.49.3,"Торговля оптовая книгами, газетами и журналами, писчебумажными и канцелярскими товарами",unknown,46.49
G,46.49.31,Торговля оптовая книгами,unknown,46.49
G,46.49.32,Торговля оптовая газетами и журналами,unknown,46.49
G,46.49.33,Торговля оптовая писчебумажными и канцелярскими товарами,unknown,46.49
G,46.49.4,Торговля оптовая прочими потребительскими товарами,unknown,46.49
G,46.49.41,Торговля оптовая музыкальными инструментами и нотными изданиями,unknown,46.49
G,46.49.42,Торговля оптовая играми и игрушками,unknown,46.49
G,46.49.43,"Торговля оптовая спортивными товарами, включая велосипеды",unknown,46.49
G,46.49.44,Торговля оптовая изделиями из кожи и дорожными аксессуарами,unknown,46.49
G,46.49.49,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",unknown,46.49
G,46.49.5,Торговля оптовая неэлектрическими бытовыми приборами,unknown,46.49
G,46.5,Торговля оптовая информационным и коммуникационным оборудованием,unknown,46
G,46.51,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением",unknown,46
G,46.51.1,Торговля оптовая компьютерами и периферийными устройствами,unknown,46.51
G,46.51.2,Торговля оптовая программным обеспечением,unknown,46.51
G,46.52,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,unknown,46
G,46.52.1,Торговля оптовая телекоммуникационным оборудованием и его запасными частями,unknown,46.52
G,46.52.2,Торговля оптовая электронным оборудованием и его запасными частями,unknown,46.52
G,46.52.3,"Торговля оптовая аудио- и видеомагнитными лентами и дискетами, магнитными и оптическими дисками, компакт-дисками (CD), цифровыми видеодисками (DVD) и прочими техническими носителями информации без записей",unknown,46.52
G,46.6,"Торговля оптовая прочими машинами, оборудованием и принадлежностями",unknown,46
G,46.61,"Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства",unknown,46
G,46.61.1,"Торговля оптовая сельскохозяйственными и лесохозяйственными машинами, оборудованием и инструментами, включая тракторы",unknown,46.61
G,46.61.2,Торговля оптовая садово-огородной техникой и инвентарем,unknown,46.61
G,46.62,Торговля оптовая станками,unknown,46
G,46.62.1,Торговля оптовая деревообрабатывающими станками,unknown,46.62
G,46.62.2,Торговля оптовая металлообрабатывающими станками,unknown,46.62
G,46.62.3,Торговля оптовая станками для обработки прочих материалов,unknown,46.62
G,46.63,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,unknown,46
G,46.64,"Торговля оптовая машинами и оборудованием для текстильного, швейного и трикотажного производств",unknown,46
G,46.65,Торговля оптовая офисной мебелью,unknown,46
G,46.66,Торговля оптовая прочей офисной техникой и оборудованием,unknown,46
G,46.69,Торговля оптовая прочими машинами и оборудованием,unknown,46
G,46.69.1,"Торговля оптовая транспортными средствами, кроме автомобилей, мотоциклов и велосипедов",unknown,46.69
G,46.69.2,Торговля оптовая эксплуатационными материалами и принадлежностями машин,unknown,46.69
G,46.69.3,Торговля оптовая подъемно-транспортными машинами и оборудованием,unknown,46.69
G,46.69.4,"Торговля оптовая машинами и оборудованием для производства пищевых продуктов, напитков и табачных изделий",unknown,46.69
G,46.69.5,"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами",unknown,46.69
G,46.69.6,Торговля оптовая оружием и боеприпасами,unknown,46.69
G,46.69.7,Торговля оптовая измерительными приборами и оборудованием,unknown,46.69
G,46.69.8,"Торговля оптовая техникой, оборудованием и инструментами, применяемыми в медицинских целях",unknown,46.69
G,46.69.9,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",unknown,46.69
G,46.7,Торговля оптовая специализированная прочая,unknown,46
G,46.71,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами",unknown,46
G,46.71.1,Торговля оптовая твердым топливом,unknown,46.71
G,46.71.2,"Торговля оптовая моторным топливом, включая авиационный бензин",unknown,46.71
G,46.71.3,Торговля оптовая нефтью,unknown,46.71
G,46.71.4,Торговля оптовая природным (естественным) газом,unknown,46.71
G,46.71.5,Торговля оптовая сжиженными углеводородными газами,unknown,46.71
G,46.71.51,Торговля оптовая сжиженными углеводородными газами по регулируемым государством ценам (тарифам),unknown,46.71
G,46.71.52,Торговля оптовая сжиженными углеводородными газами по не регулируемым государством ценам (тарифам),unknown,46.71
G,46.71.9,Торговля оптовая прочим топливом и подобными продуктами,unknown,46.71
G,46.72,Торговля оптовая металлами и металлическими рудами,unknown,46
G,46.72.1,Торговля оптовая металлическими рудами,unknown,46.72
G,46.72.11,Торговля оптовая железными рудами,unknown,46.72
G,46.72.12,Торговля оптовая рудами цветных металлов,unknown,46.72
G,46.72.2,Торговля оптовая металлами в первичных формах,unknown,46.72
G,46.72.21,Торговля оптовая черными металлами в первичных формах,unknown,46.72
G,46.72.22,"Торговля оптовая цветными металлами в первичных формах, кроме драгоценных",unknown,46.72
G,46.72.23,Торговля оптовая золотом и другими драгоценными металлами,unknown,46.72
G,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием",unknown,46
G,46.73.1,Торговля оптовая древесным сырьем и необработанными лесоматериалами,unknown,46.73
G,46.73.2,Торговля оптовая пиломатериалами,unknown,46.73
G,46.73.3,Торговля оптовая санитарно-техническим оборудованием,unknown,46.73
G,46.73.4,Торговля оптовая лакокрасочными материалами,unknown,46.73
G,46.73.5,Торговля оптовая листовым стеклом,unknown,46.73
G,46.73.6,Торговля оптовая прочими строительными материалами и изделиями,unknown,46.73
G,46.73.7,Торговля оптовая обоями,unknown,46.73
G,46.73.8,Торговля оптовая напольными покрытиями (кроме ковров),unknown,46.73
G,46.74,"Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями",unknown,46
G,46.74.1,Торговля оптовая скобяными изделиями,unknown,46.74
G,46.74.2,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,unknown,46.74
G,46.74.3,Торговля оптовая ручными инструментами,unknown,46.74
G,46.75,Торговля оптовая химическими продуктами,unknown,46
G,46.75.1,Торговля оптовая удобрениями и агрохимическими продуктами,unknown,46.75
G,46.75.2,Торговля оптовая промышленными химикатами,unknown,46.75
G,46.76,Торговля оптовая прочими промежуточными продуктами,unknown,46
G,46.76.1,Торговля оптовая бумагой и картоном,unknown,46.76
G,46.76.2,Торговля оптовая текстильными волокнами,unknown,46.76
G,46.76.3,Торговля оптовая пластмассами и резиной в первичных формах,unknown,46.76
G,46.76.4,Торговля оптовая драгоценными камнями,unknown,46.76
G,46.77,Торговля оптовая отходами и ломом,unknown,46
G,46.9,Торговля оптовая неспециализированная,unknown,46
G,46.90,Торговля оптовая неспециализированная,unknown,46
G,47,"Торговля розничная, кроме торговли автотранспортными средствами и мотоциклами",unknown,
G,47.1,Торговля розничная в неспециализированных магазинах,unknown,47
G,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",unknown,47
G,47.11.1,Торговля розничная замороженными продуктами в неспециализированных магазинах,unknown,47.11
G,47.11.2,"Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах",unknown,47.11
G,47.11.3,Деятельность по розничной торговле большим товарным ассортиментом с преобладанием продовольственных товаров в неспециализированных магазинах,unknown,47.11
G,47.19,Торговля розничная прочая в неспециализированных магазинах,unknown,47
G,47.19.1,Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах,unknown,47.19
G,47.19.2,"Деятельность универсальных магазинов, торгующих товарами общего ассортимента",unknown,47.19
G,47.19.3,Торговля розничная в магазинах беспошлинной торговли,unknown,47.19
G,47.2,"Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах",unknown,47
G,47.21,Торговля розничная фруктами и овощами в специализированных магазинах,unknown,47
G,47.21.1,"Торговля розничная свежими фруктами, овощами, картофелем и орехами в специализированных магазинах",unknown,47.21
G,47.21.2,"Торговля розничная консервированными фруктами, овощами и орехами в специализированных магазинах",unknown,47.21
G,47.22,Торговля розничная мясом и мясными продуктами в специализированных магазинах,unknown,47
G,47.22.1,"Торговля розничная мясом и мясом птицы, включая субпродукты в специализированных магазинах",unknown,47.22
G,47.22.2,Торговля розничная продуктами из мяса и мяса птицы в специализированных магазинах,unknown,47.22
G,47.22.3,Торговля розничная консервами из мяса и мяса птицы в специализированных магазинах,unknown,47.22
G,47.23,"Торговля розничная рыбой, ракообразными и моллюсками в специализированных магазинах",unknown,47
G,47.23.1,Торговля розничная рыбой и морепродуктами в специализированных магазинах,unknown,47.23
G,47.23.2,Торговля розничная консервами из рыбы и морепродуктов в специализированных магазинах,unknown,47.23
G,47.24,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах,unknown,47
G,47.24.1,Торговля розничная хлебом и хлебобулочными изделиями в специализированных магазинах,unknown,47.24
G,47.24.2,Торговля розничная кондитерскими изделиями в специализированных магазинах,unknown,47.24
G,47.24.21,Торговля розничная мучными кондитерскими изделиями в специализированных магазинах,unknown,47.24
G,47.24.22,"Торговля розничная кондитерскими изделиями, включая шоколад, в специализированных магазинах",unknown,47.24
G,47.24.3,Торговля розничная мороженым и замороженными десертами в специализированных магазинах,unknown,47.24
G,47.25,Торговля розничная напитками в специализированных магазинах,unknown,47
G,47.25.1,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",unknown,47.25
G,47.25.11,"Торговля розничная алкогольными напитками, кроме пива, в специализированных магазинах",unknown,47.25
G,47.25.12,Торговля розничная пивом в специализированных магазинах,unknown,47.25
G,47.25.2,Торговля розничная безалкогольными напитками в специализированных магазинах,unknown,47.25
G,47.26,Торговля розничная табачными изделиями в специализированных магазинах,unknown,47
G,47.29,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,unknown,47
G,47.29.1,Торговля розничная молочными продуктами и яйцами в специализированных магазинах,unknown,47.29
G,47.29.11,Торговля розничная молочными продуктами в специализированных магазинах,unknown,47.29
G,47.29.12,Торговля розничная яйцами в специализированных магазинах,unknown,47.29
G,47.29.2,Торговля розничная пищевыми маслами и жирами в специализированных магазинах,unknown,47.29
G,47.29.21,Торговля розничная животными маслами и жирами в специализированных магазинах,unknown,47.29
G,47.29.22,Торговля розничная растительными маслами в специализированных магазинах,unknown,47.29
G,47.29.3,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,unknown,47.29
G,47.29.31,Торговля розничная мукой и макаронными изделиями в специализированных магазинах,unknown,47.29
G,47.29.32,Торговля розничная крупами в специализированных магазинах,unknown,47.29
G,47.29.33,Торговля розничная сахаром в специализированных магазинах,unknown,47.29
G,47.29.34,Торговля розничная солью в специализированных магазинах,unknown,47.29
G,47.29.35,"Торговля розничная чаем, кофе, какао в специализированных магазинах",unknown,47.29
G,47.29.36,"Торговля розничная гомогенизированными пищевыми продуктами, детским и диетическим питанием в специализированных магазинах",unknown,47.29
G,47.29.39,"Торговля розничная прочими пищевыми продуктами в специализированных магазинах, не включенными в другие группировки",unknown,47.29
G,47.3,Торговля розничная моторным топливом в специализированных магазинах,unknown,47
G,47.30,Торговля розничная моторным топливом в специализированных магазинах,unknown,47
G,47.30.1,Торговля розничная моторным топливом в специализированных магазинах,unknown,47.30
G,47.30.11,Торговля розничная бензином и дизельным топливом в специализированных магазинах,unknown,47.30
G,47.30.12,Торговля розничная газом для заправки автомобилей в специализированных магазинах,unknown,47.30
G,47.30.2,Торговля розничная смазочными материалами и охлаждающими жидкостями для автотранспортных средств,unknown,47.30
G,47.4,Торговля розничная информационным и коммуникационным оборудованием в специализированных магазинах,unknown,47
G,47.41,"Торговля розничная компьютерами, периферийными устройствами к ним и программным обеспечением в специализированных магазинах",unknown,47
G,47.41.1,Торговля розничная компьютерами в специализированных магазинах,unknown,47.41
G,47.41.2,Торговля розничная программным обеспечением в специализированных магазинах,unknown,47.41
G,47.41.3,Торговля розничная периферийными устройствами в специализированных магазинах,unknown,47.41
G,47.41.4,Торговля розничная офисными машинами и оборудованием в специализированных магазинах,unknown,47.41
G,47.42,"Торговля розничная телекоммуникационным оборудованием, включая розничную торговлю мобильными телефонами, в специализированных магазинах",unknown,47
G,47.43,Торговля розничная аудио- и видеотехникой в специализированных магазинах,unknown,47
G,47.5,Торговля розничная прочими бытовыми изделиями в специализированных магазинах,unknown,47
G,47.51,Торговля розничная текстильными изделиями в специализированных магазинах,unknown,47
G,47.51.1,Торговля розничная текстильными изделиями в специализированных магазинах,unknown,47.51
G,47.51.2,Торговля розничная галантерейными изделиями в специализированных магазинах,unknown,47.51
G,47.52,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",unknown,47
G,47.52.1,Торговля розничная скобяными изделиями в специализированных магазинах,unknown,47.52
G,47.52.2,Торговля розничная лакокрасочными материалами в специализированных магазинах,unknown,47.52
